target,day,actual_event,negative_event,positive_event,predictions,source,threshold
close,290,0,0.677256,0.322744,1,pctCh,-1.0
close,291,1,0.638349,0.361651,1,pctCh,-1.0
close,292,0,0.690722,0.309278,1,pctCh,-1.0
close,293,1,0.614471,0.385529,1,pctCh,-1.0
close,294,1,0.682108,0.317892,1,pctCh,-1.0
close,295,0,0.661089,0.338911,1,pctCh,-1.0
close,296,0,0.65768,0.34232,1,pctCh,-1.0
close,297,0,0.663383,0.336617,1,pctCh,-1.0
close,298,1,0.630258,0.369742,1,pctCh,-1.0
close,299,0,0.666026,0.333974,1,pctCh,-1.0
close,300,0,0.695413,0.304587,1,pctCh,-1.0
close,301,0,0.680286,0.319714,1,pctCh,-1.0
close,302,0,0.655373,0.344627,1,pctCh,-1.0
close,303,0,0.654646,0.345354,1,pctCh,-1.0
close,304,0,0.620235,0.379765,1,pctCh,-1.0
close,305,0,0.663855,0.336145,1,pctCh,-1.0
close,306,0,0.693419,0.306581,1,pctCh,-1.0
close,307,1,0.682027,0.317973,1,pctCh,-1.0
close,308,0,0.68698,0.31302,1,pctCh,-1.0
close,309,1,0.632781,0.367219,1,pctCh,-1.0
close,310,0,0.642909,0.357091,1,pctCh,-1.0
close,311,0,0.617122,0.382878,1,pctCh,-1.0
close,312,0,0.649485,0.350515,1,pctCh,-1.0
close,313,1,0.651506,0.348494,1,pctCh,-1.0
close,314,0,0.650472,0.349528,1,pctCh,-1.0
close,315,0,0.635648,0.364352,1,pctCh,-1.0
close,316,0,0.704688,0.295312,1,pctCh,-1.0
close,317,0,0.679342,0.320658,1,pctCh,-1.0
close,318,0,0.671394,0.328606,1,pctCh,-1.0
close,319,0,0.654674,0.345326,1,pctCh,-1.0
close,320,0,0.671587,0.328413,1,pctCh,-1.0
close,321,1,0.602247,0.397753,1,pctCh,-1.0
close,322,1,0.655106,0.344894,1,pctCh,-1.0
close,323,0,0.694751,0.305249,1,pctCh,-1.0
close,324,0,0.659004,0.340996,1,pctCh,-1.0
close,325,0,0.676086,0.323914,1,pctCh,-1.0
close,326,1,0.651431,0.348569,1,pctCh,-1.0
close,327,1,0.662508,0.337492,1,pctCh,-1.0
close,328,0,0.657314,0.342686,1,pctCh,-1.0
close,329,0,0.632508,0.367492,1,pctCh,-1.0
close,330,0,0.600656,0.399344,1,pctCh,-1.0
close,331,0,0.649371,0.350629,1,pctCh,-1.0
close,332,0,0.669188,0.330812,1,pctCh,-1.0
close,333,1,0.703766,0.296234,1,pctCh,-1.0
close,334,1,0.654588,0.345412,1,pctCh,-1.0
close,335,0,0.661227,0.338773,1,pctCh,-1.0
close,336,1,0.641576,0.358424,1,pctCh,-1.0
close,337,1,0.661387,0.338613,1,pctCh,-1.0
close,338,1,0.585087,0.414913,1,pctCh,-1.0
close,339,0,0.68527,0.31473,1,pctCh,-1.0
close,340,0,0.627795,0.372205,1,pctCh,-1.0
close,341,1,0.636713,0.363287,1,pctCh,-1.0
close,342,1,0.608096,0.391904,1,pctCh,-1.0
close,343,0,0.688683,0.311317,1,pctCh,-1.0
close,344,0,0.699679,0.300321,1,pctCh,-1.0
close,345,0,0.653428,0.346572,1,pctCh,-1.0
close,346,0,0.654326,0.345674,1,pctCh,-1.0
close,347,1,0.669507,0.330493,1,pctCh,-1.0
close,348,0,0.610765,0.389235,1,pctCh,-1.0
close,349,0,0.720902,0.279098,1,pctCh,-1.0
close,350,1,0.654024,0.345976,1,pctCh,-1.0
close,351,0,0.665744,0.334256,1,pctCh,-1.0
close,352,0,0.664707,0.335293,1,pctCh,-1.0
