target,day,actual_event,negative_event,positive_event,predictions,source,threshold
close,480,0,0.691002,0.308998,1,ALL,-1.0
close,481,0,0.674396,0.325604,1,ALL,-1.0
close,482,0,0.684015,0.315985,1,ALL,-1.0
close,483,1,0.629682,0.370318,1,ALL,-1.0
close,484,0,0.689092,0.310908,1,ALL,-1.0
close,485,0,0.67638,0.32362,1,ALL,-1.0
close,486,0,0.668013,0.331987,1,ALL,-1.0
close,487,0,0.683599,0.316401,1,ALL,-1.0
close,488,1,0.652189,0.347811,1,ALL,-1.0
close,489,1,0.628591,0.371409,1,ALL,-1.0
close,490,0,0.680693,0.319307,1,ALL,-1.0
close,491,1,0.650345,0.349655,1,ALL,-1.0
close,492,0,0.662862,0.337138,1,ALL,-1.0
close,493,0,0.657738,0.342262,1,ALL,-1.0
close,494,0,0.687784,0.312216,1,ALL,-1.0
close,495,1,0.621451,0.378549,1,ALL,-1.0
close,496,0,0.667577,0.332423,1,ALL,-1.0
close,497,0,0.670037,0.329963,1,ALL,-1.0
close,498,0,0.680099,0.319901,1,ALL,-1.0
close,499,1,0.629983,0.370017,1,ALL,-1.0
close,500,1,0.656241,0.343759,1,ALL,-1.0
close,501,0,0.676397,0.323603,1,ALL,-1.0
close,502,0,0.655179,0.344821,1,ALL,-1.0
close,503,0,0.654727,0.345273,1,ALL,-1.0
close,504,0,0.675636,0.324364,1,ALL,-1.0
close,505,0,0.659123,0.340877,1,ALL,-1.0
close,506,0,0.663861,0.336139,1,ALL,-1.0
close,507,0,0.684105,0.315895,1,ALL,-1.0
close,508,1,0.614473,0.385527,1,ALL,-1.0
close,509,1,0.635246,0.364754,1,ALL,-1.0
close,510,0,0.663767,0.336233,1,ALL,-1.0
close,511,0,0.668088,0.331912,1,ALL,-1.0
close,512,0,0.645671,0.354329,1,ALL,-1.0
